0.074808,0.279306,-0.106304
0.0755217,0.276339,-0.105041
0.0778624,0.266148,-0.0918236
0.0787007,0.259968,-0.09551
0.0744448,0.277836,-0.105312
0.0703087,0.273584,-0.0965159
0.0746419,0.274487,-0.102147
0.0709101,0.271088,-0.0984242
0.0735284,0.275355,-0.10116
0.0749631,0.278638,-0.107009
0.073694,0.266978,-0.0954644
0.0766557,0.273556,-0.097724
0.0800934,0.267846,-0.111163
0.0776111,0.267298,-0.0972054
0.0775328,0.276198,-0.108794
0.0802649,0.27122,-0.102723
0.0803574,0.267637,-0.111265
0.0709663,0.267277,-0.0936488
0.0747004,0.262913,-0.0900109
0.0723266,0.271131,-0.102212
0.07754,0.271542,-0.107692
0.0787846,0.269468,-0.103823
0.0786113,0.274589,-0.108824
0.073321,0.266154,-0.0926945
0.0760351,0.274613,-0.113621
0.0712077,0.272839,-0.0991343
0.0757255,0.26873,-0.104555
0.071047,0.271479,-0.0996276
0.0707071,0.268524,-0.0953082
0.0743587,0.270838,-0.0943907
0.0803202,0.271955,-0.10939
0.0746958,0.261516,-0.0976074
0.0768057,0.270781,-0.0986583
0.0732667,0.267721,-0.110943
0.0742186,0.272599,-0.110813
0.0763209,0.274213,-0.105394
0.0759484,0.275417,-0.105826
0.0814515,0.268206,-0.111227
0.0805635,0.26904,-0.11189
0.0771805,0.276217,-0.113494
0.0698144,0.266629,-0.0946744
0.0742929,0.270715,-0.11243
0.0740236,0.271133,-0.0987358
0.0760702,0.271374,-0.112563
0.0774837,0.262647,-0.0940351
0.0722798,0.27519,-0.0994724
0.0702586,0.266302,-0.0942916
0.0732126,0.271818,-0.108444
0.072356,0.274467,-0.0997778
0.0693711,0.267516,-0.0952859
0.0734054,0.275921,-0.112243
0.0787861,0.26181,-0.0976938
0.0722958,0.273212,-0.0958617
0.0762423,0.269285,-0.111627
0.0777563,0.270446,-0.102913
0.0741529,0.270071,-0.107581
0.0765264,0.27292,-0.10445
0.07459,0.270136,-0.100039
0.0764236,0.272686,-0.100266
0.0744976,0.26449,-0.0987706
0.0788927,0.270086,-0.104959
0.0782217,0.270193,-0.099986
0.0769233,0.268155,-0.102225
0.072756,0.267827,-0.109214
0.0745936,0.276535,-0.102874
0.072139,0.272482,-0.102262
0.0756588,0.271978,-0.0974621
0.0753669,0.26049,-0.0920694
0.0772277,0.274645,-0.1019
0.0790876,0.269527,-0.102202
0.0723436,0.274864,-0.112434
0.0749571,0.266728,-0.0956239
0.0775962,0.268376,-0.0970888
0.0784823,0.269276,-0.0993192
0.0791098,0.265246,-0.0951332
0.0723242,0.266677,-0.0960116
0.0814482,0.271998,-0.105104
0.0784471,0.264233,-0.0937756
0.0739376,0.278636,-0.108123
0.0783939,0.269587,-0.103449
0.0807703,0.271,-0.113766
0.0721432,0.273207,-0.100249
0.0778888,0.266658,-0.0942394
0.0732444,0.261765,-0.0942498
0.078383,0.2686,-0.112964
0.0711989,0.27294,-0.101602
0.0723991,0.27357,-0.107878
0.0739944,0.262304,-0.091938
0.0729832,0.263417,-0.0920341
0.072237,0.275724,-0.104488
0.0744902,0.271333,-0.103122
0.0693507,0.271601,-0.0983929
0.0747501,0.268376,-0.100823
0.0716909,0.272143,-0.110155
0.0743361,0.269095,-0.0920952
0.0740355,0.280036,-0.110928
0.0756407,0.26851,-0.0987097
0.07403,0.277579,-0.114212
0.0782687,0.268578,-0.105152
0.0750624,0.271386,-0.101791
0.0730785,0.268781,-0.110117
0.0708527,0.267385,-0.0938132
0.0714725,0.268162,-0.0934577
0.0787697,0.266384,-0.0978932
0.074018,0.26304,-0.0909533
0.0742799,0.26972,-0.105936
0.0745688,0.277602,-0.111657
0.0720385,0.271515,-0.102886
0.0738629,0.273583,-0.10108
0.072186,0.266684,-0.0893826
0.0754822,0.278065,-0.114931
0.0738591,0.264964,-0.09692
0.0731186,0.272665,-0.112105
0.0775318,0.268437,-0.104214
0.076943,0.270992,-0.104279
0.0778298,0.269418,-0.107271
0.07542,0.270614,-0.102808
0.0733524,0.275416,-0.113383
0.0777985,0.267985,-0.100718
0.0782427,0.269297,-0.10374
0.0816171,0.271609,-0.112718
0.0799099,0.268587,-0.108943
0.0737517,0.268748,-0.0906845
0.0785814,0.264301,-0.0966833
0.0744644,0.272141,-0.108396
0.0734932,0.273648,-0.100621
0.0771461,0.269261,-0.0978932
0.0736798,0.267226,-0.0901483
0.077631,0.267104,-0.103408
0.0753947,0.269262,-0.10642
0.0732837,0.26776,-0.0925308
0.0739753,0.273104,-0.104656
0.0785516,0.271617,-0.107912
0.0725996,0.273976,-0.110278
0.0766874,0.271067,-0.0958904
0.0767967,0.268556,-0.105131
0.0731133,0.273983,-0.112187
0.0760387,0.277456,-0.11155
0.0726666,0.279234,-0.106738
0.0810194,0.2719,-0.109222
0.0701444,0.27463,-0.0960787
0.0722925,0.268805,-0.100113
0.0771475,0.263165,-0.0930392
0.073658,0.272046,-0.0939814
0.0748683,0.277567,-0.10327
0.0802186,0.273387,-0.104845
0.074387,0.273615,-0.108583
0.0713631,0.274034,-0.110109
0.0770812,0.270428,-0.113296
0.0710363,0.266411,-0.0955362
0.0769228,0.262651,-0.093636
